id,name,effect,god,rarity,mana,type,set,collectable,live,art_id,lib_id,tribe.String,tribe.Valid,attack.Int64,attack.Valid,health.Int64,health.Valid
2447,Lord of the Reef,Overkill. Manasurge 6: Summon a 3/2 Jawbone Scuttler.,nature,epic,4,creature,tides,True,true,C12-047,L12-047,wild,True,4,True,5,True
2448,Swallow Whole,"Destroy the weakest enemy creature. If you do, give its strength and health to a random creature in hand.  Manasurge 10: Repeat three times.",nature,epic,7,spell,tides,True,true,C12-048,L12-048,,False,0,False,0,False
2671,Light and Luster,Set each creature's health to 1. Empower 4: Deal 1 damage to each creature.,light,rare,3,spell,dread,True,true,C13-071,L13-071,,False,0,False,0,False
2670,Thaeric Seraphim,Roar: Give the Chosen One +1/+1. Dreadtouched: Gain +1/+1.,light,rare,1,creature,dread,True,true,C13-070,L13-070,aether,True,1,True,3,True
2669,Amalgamate,Transform your Acolytes into 5/5 Lustric Cultists.  Dreadtouched: Give them frontline.,light,rare,4,spell,dread,True,true,C13-069,L13-069,,False,0,False,0,False
1001641,Wheeler Dealer,"Hidden for 1 turn. Soulless.  At the start of your turn, expend 1 mana. If you do, give +1 strength to each friendly creature until the end of turn.",deception,rare,1,creature,mortal,False,true,C10-141-T1,L10-141-T1,,False,1,True,1,True
1651,"Galatea, Unyielding Friend","Roar: Add a random 1 mana War creature to your hand.  After you play a creature from another domain, give it +1/+1.",deception,legendary,5,creature,mortal,True,true,C10-151,L10-151,,False,3,True,7,True
2462,Food Chain,Destroy a friendly Wild. Summon a random Wild that costs 2 mana more. Manasurge 7: Do this to all friendly Wilds.,nature,common,1,spell,tides,True,true,C12-062,L12-062,,False,0,False,0,False
2463,Harvest Guardian,"Frontline.  After you play a Nature card, gain +1 strength until the end of turn.",nature,common,5,creature,tides,True,true,C12-063,L12-063,atlantean,True,3,True,7,True
2465,Jawbone Scuttler,Afterlife: Deal 2 damage to a random enemy character.,nature,common,2,creature,tides,True,true,C12-065,L12-065,wild,True,3,True,2,True
1432,Empyrean Pacifist,"Backline. After you summon a creature, give +1 health to this creature. At the end of your turn, give frontline to this creature if it has 10 health or more.",light,epic,1,creature,order,True,true,C8-137,L8-137,aether,True,1,True,1,True
2454,Herald of the Hydra,"Roar: Draw Echophon, Atlantean Hydra. Manasurge 6: If Echophon, Atlantean Hydra is in your hand, reduce its mana cost by 2.",nature,rare,6,creature,tides,True,true,C12-054,L12-054,atlantean,True,7,True,4,True
2455,Magitech Aquarium,"After you play a Nature spell, this relic gains +1 durability.  Ability: Delve a Nature creature with mana cost equal to this relic's durability and summon it. Destroy this relic.",nature,rare,2,weapon,tides,True,true,C12-055,L12-055,,False,0,True,2,True
2456,Blood in the Water,Each friendly creature attacks target creature.  Manasurge 5: All creatures attack instead.,nature,rare,3,spell,tides,True,true,C12-056,L12-056,,False,0,False,0,False
2457,Drag Down,Destroy each creature with strength 2 or less. Manasurge 6: Destroy each creature with strength 4 or less.,nature,common,5,spell,tides,True,true,C12-057,L12-057,,False,0,False,0,False
2458,Preyfish,Afterlife: Unlock a mana lock until the end of your turn. Refresh 1 mana.,nature,common,1,creature,tides,True,true,C12-058,L12-058,wild,True,2,True,1,True
2459,Undersea Harvest,Add two random Nature spells to your hand and reduce their mana cost by 1.,nature,common,3,spell,tides,True,true,C12-059,L12-059,,False,0,False,0,False
2461,Landcaller Captain,"Roar: Summon three 1/1 Amazon Recruits. For each not summoned, deal 2 damage to a random enemy.",nature,common,4,creature,tides,True,true,C12-061,L12-061,amazon,True,2,True,3,True
2464,Inkcloud Giant,Hidden. Manasurge 4: Deal this creature’s strength as damage to a weaker enemy creature,nature,common,4,creature,tides,True,true,C12-064,L12-064,wild,True,4,True,3,True
2466,Rust Away,Destroy all relics and Structures.  Manasurge 2: Delve a Nature spell.,nature,common,3,spell,tides,True,true,C12-066,L12-066,,False,0,False,0,False
2533,"Azaiah, Hands of the Spire","At the start of the game, put this in your mulligan. Roar: If your deck contains only legendary cards, reduce the mana cost of cards in your deck and hand by 1.",neutral,legendary,4,creature,tides,True,true,C12-133,L12-133,aether,True,3,True,3,True
2534,Lighteater Serpent,"The first time a character is healed each turn, deal 6 damage to that character.",neutral,epic,4,creature,tides,True,true,C12-134,L12-134,dragon,True,4,True,4,True
2535,Atlant Regulator,"Roar: Remove armor, burn, order, and sleep from all creatures.",neutral,epic,5,creature,tides,True,true,C12-135,L12-135,atlantean,True,4,True,6,True
2536,Manasurge Prototype,Backline. Can't attack.  Ability: Refresh mana equal to this creature's health. Destroy this creature.,neutral,rare,1,creature,tides,True,true,C12-136,L12-136,structure,True,1,True,3,True
2537,Bugslayer,"After an enemy creature is summoned, attack it.",neutral,rare,4,creature,tides,True,true,C12-137,L12-137,atlantean,True,2,True,6,True
2538,Abyss Watcher,Frontline.  Roar: Obliterate four cards from your opponent's void.,neutral,common,4,creature,tides,True,true,C12-138,L12-138,atlantean,True,3,True,5,True
2539,Venomfang Draka,Deadly.  Manasurge 7: Deal 1 damage.,neutral,common,2,creature,tides,True,true,C12-139,L12-139,dragon,True,2,True,1,True
2540,Pirate Bully,Roar: Discard two random creatures from your hand.,neutral,common,5,creature,tides,True,true,C12-140,L12-140,viking,True,7,True,6,True
2552,"Zaskia, Drowned in Dread",Protected.  Afterlife: Draw two Manasurge cards.,neutral,legendary,5,creature,tides,True,true,C12-152-T3,L12-152,atlantean,True,6,True,2,True
2674,Profane Ritualist,Dreadtouched: Transform a random friendly Acolyte into a 5/5 Lustric Cultist and give it blitz.,light,rare,2,creature,dread,True,true,C13-074,L13-074,aether,True,3,True,2,True
2672,Black Sheep,Draw two creatures with strength 2 or less. Dreadtouched: Give them +2/+2.,light,rare,3,spell,dread,True,true,C13-072,L13-072,,False,0,False,0,False
1358,Cursed Hoplite,Armor 1. Afterlife: Summon a 1/2 Skeleton with armor 1.,death,rare,3,creature,order,True,true,C8-061-1,L8-061,olympian,True,3,True,1,True
1359,Blood Armor,Set a friendly creature's armor to 1. Deal 2 damage to your god.,death,common,1,spell,order,True,true,C8-062,L8-062,,False,0,False,0,False
1360,Pan Forgemaster,Roar: Give +1 armor to each other friendly Nether creature.,death,common,4,creature,order,True,true,C8-063,L8-063,nether,True,4,True,3,True
1371,"Takhat, The Forgotten","Backline. At the start of your turn & Roar: Summon the strongest creature from your void to the board. Give it soulless, and if it's an Anubian, also give it blitz and leech.",death,legendary,7,creature,order,True,true,C8-074,L8-074,anubian,True,2,True,5,True
1330,Inconspicuous Bush,"Order 3. After this creature's order reaches 0, add a random card from your opponent's domain to your hand.",deception,common,4,creature,order,True,true,C8-032,L8-032,,False,4,True,4,True
1436,Armor Lurker,"Hidden. Armor 2. After this creature loses hidden, remove 1 armor from it.",deception,rare,2,creature,order,True,true,C8-141,L8-141,guild,True,3,True,1,True
1438,Piercing Bolt,"Remove all armor from target creature, then deal 2 damage to it.",deception,common,1,spell,order,True,true,C8-143,L8-143,,False,0,False,0,False
1451,The Hollow,"Backline. Ward.  After a friendly creature's order reaches 0, add a random Guild creature to your hand. Ability: Give order +2 to a friendly creature.",deception,legendary,2,creature,order,True,true,C8-156,L8-156,structure,True,2,True,3,True
1300,Undead Roach,"Afterlife: If you are frenzied, pull this creature into your hand.",death,rare,1,creature,order,True,true,C8-001,L8-001,nether,True,2,True,2,True
2460,Leviathan Scales,Give +2/+2 and ward to a creature until the start of your next turn.,nature,common,1,spell,tides,True,true,C12-060,L12-060,,False,0,False,0,False
1301,Decaying Rhino,"At the end of your turn, unless you are frenzied, this creature takes 1 damage.",death,common,4,creature,order,True,true,C8-002,L8-002,nether,True,5,True,6,True
2424,"Alborax, Soaring Flame","Overkill.  Roar: Deal 4 damage. If you are holding a Dragon, your god power becomes Breathe Fire.",war,legendary,8,creature,tides,True,true,C12-024,L12-024,dragon,True,12,True,12,True
2425,Greyscale,"Frontline. Roar: For each Dragon in hand, summon a copy of this creature.",war,epic,7,creature,tides,True,true,C12-025,L12-025,dragon,True,2,True,6,True
2427,Ferric Glaive,"Blitz. Overkill.  While this is in your hand, after you play an Olympian, set this relic’s strength to that Olympian’s strength.",war,epic,6,weapon,tides,True,true,C12-027,L12-027,,False,0,True,2,True
2428,Gemfused Strike,"Deal 3 damage to an enemy creature. If this destroys the creature, delve a War spell from your deck and draw it. Manasurge 6: Repeat.",war,epic,4,spell,tides,True,true,C12-028,L12-028,,False,0,False,0,False
2429,Gather the Greatwyrms,Delve a Dragon from your deck with mana cost 5 or more and draw it.  Manasurge 5: Repeat.,war,rare,2,spell,tides,True,true,C12-029,L12-029,,False,0,False,0,False
2430,Reckless Dive,Discard a Dragon from your hand. Deal its strength as damage to all creatures.,war,rare,5,spell,tides,True,true,C12-030,L12-030,,False,0,False,0,False
2431,Draka Scout,Roar: Add a Draconite Shard to your hand.,war,rare,3,creature,tides,True,true,C12-031,L12-031,dragon,True,3,True,3,True
2432,Draka Gatherer,"The first time a creature is destroyed each turn, add a Draconite Shard to your hand.",war,rare,5,creature,tides,True,true,C12-032,L12-032,dragon,True,4,True,5,True
2433,Dragonfang,"Leech.  After a Dragon is summoned on your turn, gain +1 strength until the end of turn.",war,rare,2,weapon,tides,True,true,C12-033,L12-033,,False,1,True,3,True
2434,Draka Flamebelcher,"Blitz.  After this creature survives damage, deal 4 damage to two random enemy creatures.",war,rare,8,creature,tides,True,true,C12-034,L12-034,dragon,True,4,True,9,True
2435,Draka Warrior,Manasurge 4: Summon a copy of this creature.,war,common,1,creature,tides,True,true,C12-035,L12-035,dragon,True,3,True,1,True
2436,Shoreguard,"Blitz.  Roar: If this creature has 5 or more strength, it gains twin strike.",war,common,3,creature,tides,True,true,C12-036,L12-036,olympian,True,2,True,3,True
2437,Ironclaw Commander,Twin strike. Manasurge 7: Deal damage equal to the amount of Dragons in your hand.,war,common,5,creature,tides,True,true,C12-037,L12-037,dragon,True,4,True,6,True
2438,Volatile Firebreather,Frontline.  Roar: Gain health equal to the amount of Dragons in your hand.,war,common,4,creature,tides,True,true,C12-038,L12-038,dragon,True,4,True,3,True
2439,Blood Price,"Draw two cards. While this is in your hand, after your god takes damage, set this card's mana cost to 2. At the end of your turn, reset this card's mana cost.",war,common,4,spell,tides,True,true,C12-039,L12-039,,False,0,False,0,False
2440,Claw and Fang,Leech. Deal 2 damage.  Manasurge 6: Deal 1 damage.,war,common,1,spell,tides,True,true,C12-040,L12-040,,False,0,False,0,False
2441,Retaliation,"Destroy an enemy creature. While this is in your hand, after your god takes damage, set this card's mana cost to 3. At the end of your turn, reset this card's mana cost.",war,common,5,spell,tides,True,true,C12-041,L12-041,,False,0,False,0,False
2442,Scale Dance,Summon a 3/1 Draka Warrior and give it blitz. Destroy it at the end of the turn.  Manasurge 7: Summon three Draka Warriors instead.,war,common,2,spell,tides,True,true,C12-042,L12-042,,False,0,False,0,False
2443,Lava Spitter,Ally: Deal 1 damage to a random enemy character.,war,common,2,creature,tides,True,true,C12-043,L12-043,dragon,True,2,True,3,True
2444,Scorchblade,"Roar: If you are holding a Dragon, add a Draconite Shard to your hand.",war,common,1,creature,tides,True,true,C12-044,L12-044,dragon,True,1,True,3,True
2542,Draconite Shard,Delve a Dragon and add it to your hand. Manasurge 8: Summon it instead.,war,common,1,spell,tides,False,true,C12-044-T1,L12-044-T1,,False,0,False,0,False
801,"Diones, Spectral Sceptic","Roar: If your god  has 15 health or less,  draw two cards.",death,legendary,3,creature,trial,True,true,C874,L6-002,,False,2,True,3,True
906,Guardian of the Underworld,Frontline. Roar: Deal X damage to your god where X is the number of creatures in your opponent's void.,death,rare,8,creature,trial,True,true,C968,L6-107,nether,True,13,True,17,True
918,Trial of the Underworld,"Summon a random 5-mana creature from either void to your side of the board. Repeat for 6, 7, and 8 mana. Give soulless to each of your creatures.",death,rare,8,spell,trial,True,true,C979,L6-119,,False,0,False,0,False
848,Stolen Plans,"Target an opponent. Delve a card belonging to that god's domain. (The domains are Death, Deception, Light, Magic, Nature, and War.)",deception,common,1,spell,trial,True,true,C907,L6-049,,False,0,False,0,False
859,Hierophant Silenus,"Roar: Your other creatures gain ""Whenever this creature damages an opponent's god, copy a random card in your opponent's deck and add it to your hand.""",deception,legendary,5,creature,trial,True,true,C888,L6-060,,False,4,True,3,True
880,Tartessian Sentry,"At the end of your turn, give +1/+1 to this creature if it hasn't attacked since entering the board. Roar: Give +1/+1 and ward to the Chosen One.",light,rare,4,creature,trial,True,true,C859,L6-081,olympian,True,3,True,3,True
928,Selena's Insight,"Target one of your creatures to attack a random enemy creature. If your creature survives and the enemy creature dies, destroy all enemy creatures.",nature,rare,6,spell,trial,True,true,C989,L6-129,,False,0,False,0,False
2678,Fist of Dread,Deal the Chosen One's strength as damage to a creature.,light,common,2,spell,dread,True,true,C13-078,L13-078,,False,0,False,0,False
2677,Bearer of Change,"Roar: Give an enemy creature order +3. If the Chosen One has 10 or more health, obliterate that creature instead.",light,epic,4,creature,dread,True,true,C13-077,L13-077,aether,True,4,True,5,True
2676,Blasphemous Prophet,"Frontline. Roar: Give the Chosen One +2/+2. Dreadtouched: If the Chosen One has 10 or more health, give it and this creature blitz.",light,epic,5,creature,dread,True,true,C13-076,L13-076,aether,True,4,True,6,True
2553,"Glinn, Lord of the Sky",Roar: Draw two Dragons.,neutral,legendary,5,creature,tides,True,true,C12-153-T2,L12-153,dragon,True,5,True,5,True
2423,"Salvator, Ceaseless Impact",Leech.  Manasurge 7: Your opponent discards two random spells.,war,legendary,6,creature,tides,True,true,C12-023,L12-023,atlantean,True,6,True,5,True
2426,Sartonian Spellbreaker,Ally: Increase the mana cost of spells in your opponent's hand by 1 (Max 9).,war,epic,6,creature,tides,True,true,C12-026,L12-026,olympian,True,4,True,7,True
2717,Crystal Curator,"Roar: Deal 3 damage to a creature. If you are holding an Epic or better Elderytch Mysteries, deal 6 instead.",magic,epic,4,creature,dread,True,true,C13-117,L13-117,mystic,True,3,True,3,True
